Admission grade,Age at enrollment,eval_ratio_1st,approval_rate_1st,approval_rate_2nd,eval_miss_rate_1st,total_approved,total_enrolled,overall_approval_rate,Marital status,application_group,Daytime/evening attendance	,Gender,International,Scholarship holder,Tuition fees up to date,Debtor,Mother_edu_group,Father_edu_group,Target
130.0,37,0.0,0.0,0.0,0.0,0,0,0.0,2,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
146.2,18,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,special_regional,1,1,0,0,1,0,medium,medium,Graduate
180.0,20,1.7142857142857142,0.8571428571428571,1.0,0.0,12,13,0.9230769230769231,1,prior_higher_ed,1,1,0,1,1,0,medium,medium,Enrolled
127.8,18,0.0,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,0,0,medium,medium,Dropout
130.8,22,1.0,0.0,0.6,0.0,3,10,0.3,1,transfer_or_change,1,1,0,0,1,0,low,medium,Enrolled
109.0,22,1.4,0.6,0.6,0.0,6,10,0.6,1,general_admission,1,1,0,1,1,0,low,low,Enrolled
132.4,18,1.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,0,1,medium,low,Dropout
129.3,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
125.4,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,low,low,Graduate
130.2,19,1.4,1.0,0.6,0.0,8,10,0.8,1,general_admission,1,1,0,0,1,0,low,medium,Enrolled
132.0,19,1.6666666666666667,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,general_admission,1,1,0,0,1,0,medium,low,Dropout
170.0,21,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,1,0,0,1,1,medium,medium,Graduate
130.2,19,1.5,0.8333333333333334,0.8,0.0,13,16,0.8125,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
115.5,18,1.5714285714285714,0.8571428571428571,0.5714285714285714,0.0,10,14,0.7142857142857143,1,general_admission,1,1,0,0,1,0,high,high,Graduate
127.6,19,1.6,1.0,0.6,0.0,8,10,0.8,1,special_regional,1,1,0,0,1,0,medium,medium,Dropout
140.0,25,1.0,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Graduate
120.2,22,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,low,medium,Graduate
150.0,24,1.0,0.875,0.875,0.0,14,16,0.875,1,mature_student,1,1,0,0,1,0,medium,medium,Graduate
100.0,19,1.2857142857142858,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,1,0,0,1,0,medium,high,Graduate
100.0,18,1.8,0.8,0.6,0.0,7,10,0.7,1,transfer_or_change,1,1,0,0,1,0,high,medium,Enrolled
128.0,20,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,0,0,low,low,Dropout
128.0,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
107.2,19,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,6,12,0.5,1,transfer_or_change,1,1,0,0,1,0,low,low,Dropout
110.1,19,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,high,high,Graduate
119.0,23,1.0,0.0,0.0,0.0,0,12,0.0,1,transfer_or_change,1,1,0,0,1,1,low,low,Dropout
155.5,47,2.0,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,2,mature_student,1,1,0,0,1,0,low,low,Dropout
118.4,19,1.0,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
141.2,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
119.1,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,high,high,Dropout
111.0,28,1.8,0.4,0.0,0.0,2,10,0.2,1,transfer_or_change,1,1,0,0,1,0,medium,high,Dropout
138.6,20,1.6666666666666667,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,transfer_or_change,1,1,0,0,1,0,very_low,very_low,Dropout
121.2,18,2.0,0.5,0.6666666666666666,0.0,7,12,0.5833333333333334,1,general_admission,1,1,0,1,1,0,medium,medium,Enrolled
150.4,21,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
117.8,19,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,general_admission,1,1,0,0,1,0,low,medium,Enrolled
102.5,24,1.1666666666666667,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,0,1,low,low,Dropout
110.0,24,1.8333333333333333,1.0,0.5,0.0,9,12,0.75,1,mature_student,1,1,0,0,1,0,medium,medium,Enrolled
138.3,25,1.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,0,1,low,medium,Enrolled
122.3,28,1.6666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,mature_student,1,1,0,0,1,0,high,medium,Graduate
127.8,37,1.4,0.8,0.6,0.0,7,10,0.7,2,mature_student,0,1,0,0,1,0,low,low,Enrolled
100.0,19,1.6,1.0,0.4,0.0,7,10,0.7,1,transfer_or_change,1,1,0,0,1,0,medium,low,Enrolled
126.4,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
100.0,48,2.1666666666666665,0.5,0.16666666666666666,0.0,4,12,0.3333333333333333,1,mature_student,1,1,0,0,1,0,low,low,Dropout
117.1,21,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,low,low,Graduate
124.7,19,1.5714285714285714,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,1,0,1,1,0,medium,medium,Enrolled
124.1,21,1.0,0.0,0.0,1.0,0,16,0.0,1,transfer_or_change,1,1,0,1,1,0,medium,medium,Enrolled
129.4,23,1.2,0.0,0.0,0.0,0,10,0.0,1,prior_higher_ed,1,1,0,0,0,1,low,medium,Dropout
138.9,18,1.0,1.0,0.8,0.0,9,10,0.9,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
138.6,22,1.1666666666666667,1.0,0.3333333333333333,0.0,8,12,0.6666666666666666,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
133.9,25,1.2307692307692308,0.7692307692307693,0.6363636363636364,0.0,17,24,0.7083333333333334,1,special_regional,1,1,0,0,1,0,medium,low,Dropout
140.0,27,1.0,0.6153846153846154,0.45454545454545453,0.15384615384615385,13,24,0.5416666666666666,1,prior_higher_ed,1,1,0,0,1,1,high,high,Dropout
95.1,49,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,0,0,very_low,very_low,Dropout
128.2,31,1.0,0.4,0.0,0.0,2,10,0.2,1,mature_student,0,1,0,0,0,0,medium,low,Dropout
121.5,54,1.5,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,mature_student,1,1,0,0,1,0,low,low,Dropout
120.0,25,1.2380952380952381,1.0,0.75,0.0,33,37,0.8918918918918919,1,prior_higher_ed,1,1,0,0,0,1,low,low,Dropout
130.0,20,1.8571428571428572,0.42857142857142855,0.3333333333333333,0.0,5,13,0.38461538461538464,1,prior_higher_ed,1,1,0,0,1,0,high,high,Enrolled
120.0,28,1.5,0.3333333333333333,0.5,0.0,5,12,0.4166666666666667,1,prior_higher_ed,1,1,0,0,1,0,high,high,Dropout
107.0,41,1.0,1.0,1.0,0.0,13,13,1.0,2,mature_student,0,1,0,0,1,0,low,low,Graduate
116.1,19,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,medium,medium,Enrolled
114.4,22,1.2,0.0,0.4,0.0,2,10,0.2,1,transfer_or_change,1,1,0,0,1,0,medium,medium,Dropout
157.7,34,2.1666666666666665,0.3333333333333333,0.0,0.0,2,12,0.16666666666666666,1,general_admission,1,1,0,0,1,0,high,medium,Dropout
150.0,28,1.2727272727272727,1.0,1.0,0.0,21,21,1.0,1,mature_student,1,1,0,0,0,1,low,low,Dropout
114.3,42,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,low,low,Enrolled
104.6,21,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,1,0,0,0,0,medium,medium,Enrolled
140.0,50,1.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,3,12,0.25,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
109.1,19,1.0,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,1,0,high,medium,Dropout
120.6,18,1.7142857142857142,0.5714285714285714,0.42857142857142855,0.0,7,14,0.5,1,transfer_or_change,1,1,0,0,1,0,high,high,Dropout
161.9,59,1.4,0.0,0.0,0.0,0,10,0.0,2,mature_student,0,1,0,0,1,0,low,low,Dropout
140.0,33,1.0,0.0,0.0,0.0,0,10,0.0,2,prior_higher_ed,0,1,0,0,0,0,very_low,very_low,Dropout
178.0,23,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,1,1,0,low,low,Graduate
138.3,44,1.8,0.6,1.0,0.0,8,10,0.8,2,mature_student,0,1,0,0,1,0,low,medium,Dropout
128.0,37,0.0,0.0,0.0,0.0,0,12,0.0,2,general_admission,0,1,0,0,1,0,very_low,very_low,Dropout
139.0,36,0.0,0.0,0.0,0.0,0,0,0.0,2,mature_student,1,1,0,0,1,0,low,low,Dropout
113.2,22,1.4,0.6,0.4,0.0,5,10,0.5,1,general_admission,0,1,0,0,0,0,medium,high,Dropout
139.0,49,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,2,mature_student,0,1,0,0,1,0,low,low,Graduate
110.0,23,1.1666666666666667,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,transfer_or_change,1,1,0,0,1,0,medium,high,Graduate
136.6,19,1.1666666666666667,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
161.1,47,1.5,1.0,0.0,0.0,6,12,0.5,2,transfer_or_change,0,1,0,0,1,0,low,low,Dropout
130.0,28,2.0,0.9444444444444444,1.0,0.05555555555555555,29,30,0.9666666666666667,1,transfer_or_change,1,1,0,0,1,0,medium,high,Graduate
140.0,21,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,prior_higher_ed,1,1,0,0,1,0,medium,low,Enrolled
121.0,21,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,0,1,low,medium,Dropout
118.6,21,1.2727272727272727,0.9090909090909091,1.0,0.0,20,21,0.9523809523809523,1,transfer_or_change,1,1,0,0,1,0,high,medium,Graduate
138.3,20,1.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,medium,low,Enrolled
115.8,49,1.0,0.0,0.0,0.0,0,10,0.0,2,transfer_or_change,1,1,0,0,0,0,low,low,Dropout
160.0,40,1.0,1.0,1.0,0.0,10,10,1.0,1,mature_student,0,1,0,0,1,0,medium,low,Graduate
114.5,22,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
117.5,19,1.2,0.8,0.4,0.0,6,10,0.6,1,transfer_or_change,1,1,0,0,1,0,medium,low,Enrolled
121.7,31,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,0,1,0,0,1,0,high,low,Dropout
115.0,30,1.5,0.3333333333333333,0.3333333333333333,0.0,4,12,0.3333333333333333,1,transfer_or_change,1,1,0,0,1,0,high,high,Dropout
125.3,19,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,low,low,Graduate
131.0,22,2.2,0.6,0.6,0.0,6,10,0.6,1,general_admission,1,1,0,0,1,0,very_low,very_low,Dropout
126.3,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
127.1,21,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,0,0,medium,low,Dropout
138.4,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
100.0,22,2.2,0.0,0.2,0.0,1,10,0.1,1,transfer_or_change,1,1,0,0,1,0,medium,medium,Dropout
126.2,22,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,high,high,Graduate
118.8,19,2.0,0.6666666666666666,1.0,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
124.5,26,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,0,0,medium,medium,Dropout
140.0,23,1.7142857142857142,0.42857142857142855,0.16666666666666666,0.0,4,13,0.3076923076923077,1,prior_higher_ed,1,1,0,0,1,0,high,high,Enrolled
125.1,18,1.1666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
118.8,22,1.6,1.0,0.4,0.0,7,10,0.7,1,general_admission,1,1,0,1,1,1,low,low,Enrolled
125.2,19,1.8,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,high,high,Enrolled
95.0,20,2.8,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
107.6,22,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,low,low,Enrolled
140.0,18,1.4,0.4,0.0,0.0,2,10,0.2,1,prior_higher_ed,1,1,0,0,0,0,high,low,Dropout
125.4,39,2.5,0.0,0.0,0.0,0,6,0.0,4,transfer_or_change,0,1,0,0,1,0,high,medium,Dropout
128.0,18,1.0,0.0,0.0,0.375,0,16,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
129.3,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,1,1,0,medium,low,Graduate
152.0,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,medium,low,Graduate
128.8,18,1.0,0.8571428571428571,1.0,0.0,14,15,0.9333333333333333,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
152.8,18,1.4,0.8,0.0,0.0,4,10,0.4,1,general_admission,1,1,0,1,1,0,very_low,medium,Dropout
150.0,22,1.4,0.8,1.0,0.0,9,10,0.9,1,prior_higher_ed,1,1,0,0,1,0,low,low,Graduate
112.0,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
135.6,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,medium,low,Dropout
134.4,31,1.8,0.4,0.4,0.0,4,10,0.4,1,mature_student,1,1,0,0,0,1,medium,medium,Dropout
120.5,28,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,0,1,0,0,1,0,high,medium,Dropout
141.4,19,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
145.2,20,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
140.0,50,1.1666666666666667,0.6666666666666666,0.0,0.0,4,12,0.3333333333333333,4,mature_student,1,1,0,0,1,0,medium,high,Dropout
100.0,38,1.5,0.8333333333333334,0.6666666666666666,0.16666666666666666,9,12,0.75,1,transfer_or_change,1,1,0,0,1,0,medium,high,Enrolled
140.0,31,1.6,0.2,0.2,0.0,2,10,0.2,2,mature_student,0,1,0,0,1,0,low,low,Dropout
126.0,27,1.0,1.0,1.0,0.0,14,14,1.0,1,mature_student,1,1,0,0,1,0,medium,low,Enrolled
112.6,21,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,high,Graduate
106.8,34,1.6,0.2,0.0,0.0,1,10,0.1,2,mature_student,1,1,0,0,1,0,low,low,Dropout
121.6,19,2.0,0.0,0.2,0.0,1,10,0.1,1,transfer_or_change,1,1,0,0,1,0,high,low,Enrolled
120.0,40,2.0,0.4,0.6,0.0,5,10,0.5,2,mature_student,0,1,0,0,0,0,low,low,Dropout
160.6,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,1,1,0,low,medium,Graduate
130.0,46,1.0,0.0,0.0,0.0,0,12,0.0,2,mature_student,1,1,0,1,0,1,low,low,Dropout
110.0,37,2.0,0.0,0.0,0.0,0,11,0.0,1,transfer_or_change,0,1,0,0,1,0,very_low,very_low,Dropout
110.0,31,1.3333333333333333,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,1,0,medium,low,Dropout
145.8,34,2.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,mature_student,1,1,0,0,1,0,medium,medium,Graduate
130.2,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,1,1,0,medium,medium,Dropout
122.3,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
125.4,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
130.0,40,1.2,0.8,0.625,0.0,9,13,0.6923076923076923,1,transfer_or_change,0,1,0,0,1,0,low,medium,Dropout
150.0,25,1.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,1,0,medium,low,Dropout
116.9,20,1.0,0.8,0.5,0.0,7,11,0.6363636363636364,1,general_admission,1,1,0,0,1,1,low,low,Dropout
114.7,20,1.2,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
95.8,43,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,0,0,low,low,Dropout
133.1,18,1.6,0.8,0.6,0.0,7,10,0.7,1,general_admission,1,1,0,0,1,0,low,medium,Enrolled
150.0,35,1.2222222222222223,1.0,0.9230769230769231,0.0,30,31,0.967741935483871,1,transfer_or_change,1,1,0,0,1,0,high,high,Graduate
118.5,23,1.2,0.8,1.0,0.0,9,10,0.9,1,general_admission,0,1,0,0,1,0,low,medium,Graduate
131.1,19,1.1428571428571428,1.0,0.8888888888888888,0.0,15,16,0.9375,1,general_admission,1,1,0,0,1,0,high,high,Graduate
150.3,21,1.3636363636363635,0.8181818181818182,0.7777777777777778,0.0,16,20,0.8,1,prior_higher_ed,1,1,0,1,1,0,medium,medium,Graduate
120.5,19,2.8333333333333335,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,transfer_or_change,1,1,0,0,1,0,high,medium,Enrolled
105.6,20,1.4,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
125.3,30,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,1,1,0,medium,medium,Dropout
131.0,44,1.0,1.0,1.0,0.0,12,12,1.0,4,mature_student,1,1,0,0,1,0,low,medium,Graduate
127.0,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,medium,high,Graduate
150.0,22,1.7777777777777777,0.6666666666666666,0.8333333333333334,0.05555555555555555,22,30,0.7333333333333333,1,prior_higher_ed,1,1,0,0,1,0,high,medium,Graduate
149.2,18,1.4,0.8,1.0,0.0,9,10,0.9,1,general_admission,1,1,0,0,1,0,high,high,Graduate
121.5,21,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,1,general_admission,1,1,0,1,1,0,low,low,Graduate
137.3,18,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,low,medium,Dropout
119.6,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,high,medium,Graduate
141.5,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
150.0,21,2.0,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,prior_higher_ed,1,1,0,0,1,0,medium,low,Dropout
110.0,31,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,mature_student,1,1,0,0,1,0,high,high,Graduate
110.2,21,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
110.3,24,2.4,0.2,0.2,0.0,2,10,0.2,1,mature_student,1,1,0,0,1,1,medium,medium,Enrolled
120.0,27,2.0,0.0,0.0,0.0,0,9,0.0,1,transfer_or_change,1,1,0,0,1,0,medium,incomplete,Dropout
114.2,20,1.8,0.6,1.0,0.0,8,10,0.8,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
140.0,22,1.8,0.0,0.4,0.0,2,10,0.2,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Enrolled
132.8,19,1.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,8,12,0.6666666666666666,1,general_admission,1,1,0,1,1,0,medium,medium,Enrolled
121.5,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
127.2,23,1.1176470588235294,0.7647058823529411,0.6470588235294118,0.0,24,34,0.7058823529411765,1,general_admission,1,1,0,0,1,1,medium,medium,Enrolled
128.2,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
133.4,29,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,0,0,high,high,Enrolled
120.0,29,2.2,0.2,0.6,0.4,4,10,0.4,1,mature_student,1,1,0,0,1,0,medium,medium,Dropout
140.0,20,1.8333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Enrolled
136.9,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,1,1,0,medium,high,Graduate
117.0,22,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
110.7,20,1.6666666666666667,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
160.0,24,2.6,0.8,0.6,0.2,7,10,0.7,1,mature_student,1,1,0,0,1,0,medium,medium,Enrolled
95.0,21,1.5,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,1,general_admission,1,1,0,0,0,0,low,low,Dropout
148.8,25,1.4,0.8,0.8,0.0,8,10,0.8,1,mature_student,1,1,0,1,1,0,low,medium,Graduate
110.0,32,1.8,0.0,0.0,0.2,0,10,0.0,1,mature_student,1,1,0,0,0,0,low,low,Dropout
133.9,26,1.0,0.6666666666666666,0.375,0.0,11,20,0.55,1,transfer_or_change,0,1,0,0,0,0,high,high,Dropout
125.7,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,high,low,Graduate
116.6,19,1.3333333333333333,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
141.0,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,medium,low,Graduate
130.0,27,1.0,1.0,1.0,0.0,11,11,1.0,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
130.0,21,1.6666666666666667,0.8333333333333334,0.75,0.0,19,24,0.7916666666666666,1,prior_higher_ed,1,1,0,0,1,1,medium,medium,Enrolled
115.8,20,2.0,0.8,0.0,0.0,4,10,0.4,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
140.0,21,1.0,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,1,0,0,1,0,medium,low,Graduate
126.1,22,1.6666666666666667,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,general_admission,1,1,0,0,1,0,low,high,Enrolled
137.5,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,0,1,medium,low,Graduate
120.8,18,1.6,0.8,0.4,0.0,6,10,0.6,1,general_admission,1,1,0,1,1,0,low,medium,Dropout
136.5,28,1.2,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,1,0,medium,medium,Dropout
122.0,25,2.3,0.6,0.5714285714285714,0.0,10,17,0.5882352941176471,2,mature_student,1,1,0,0,0,1,medium,low,Dropout
130.0,25,1.7142857142857142,0.5714285714285714,0.7692307692307693,0.14285714285714285,18,27,0.6666666666666666,1,transfer_or_change,1,1,0,0,1,0,low,medium,Dropout
126.3,18,2.2,0.4,0.6,0.0,5,10,0.5,1,general_admission,1,1,0,0,1,0,low,medium,Enrolled
98.0,26,1.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,high,medium,Dropout
121.0,18,1.6,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
124.2,22,2.8333333333333335,0.5,0.5,0.5,6,12,0.5,1,transfer_or_change,1,1,0,0,1,0,medium,low,Enrolled
130.0,25,1.3333333333333333,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,1,0,medium,high,Dropout
136.1,19,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
132.8,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,high,medium,Graduate
126.3,19,1.2857142857142858,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
111.5,45,1.25,0.5,0.5,0.0,8,16,0.5,4,mature_student,0,1,0,0,1,0,medium,low,Dropout
118.2,52,1.4,1.0,1.0,0.0,10,10,1.0,2,mature_student,0,1,0,0,1,0,low,low,Graduate
115.6,20,1.8,0.6,0.6,0.2,6,10,0.6,1,general_admission,1,1,0,0,0,0,medium,medium,Dropout
117.8,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,low,low,Graduate
127.0,21,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.0,8,14,0.5714285714285714,1,general_admission,1,1,0,0,0,1,medium,low,Dropout
140.0,35,1.0,1.0,1.0,0.0,12,12,1.0,2,mature_student,0,1,0,0,0,0,low,low,Graduate
106.0,36,0.0,0.0,0.0,0.0,0,0,0.0,2,mature_student,1,1,0,0,1,0,low,low,Graduate
151.0,47,1.0,0.0,0.0,1.0,0,15,0.0,4,mature_student,1,1,0,0,0,1,low,low,Dropout
106.4,22,0.0,0.0,0.0,0.0,0,10,0.0,1,general_admission,0,1,0,0,1,0,high,high,Dropout
125.3,41,1.6,0.8,0.6,0.0,7,10,0.7,2,mature_student,0,1,0,0,1,0,low,low,Dropout
130.0,26,1.0,0.0,0.0,0.0,0,10,0.0,1,prior_higher_ed,1,1,0,0,1,0,very_low,very_low,Dropout
116.0,51,2.1666666666666665,0.6666666666666666,0.0,0.0,4,12,0.3333333333333333,2,mature_student,0,0,0,0,0,0,very_low,very_low,Dropout
120.0,43,2.2,0.6,0.8,0.0,7,10,0.7,2,mature_student,0,0,0,0,1,0,low,low,Enrolled
